"filter_key","city","pos_city","variant_id","item_id","item_name","units","image_url","sales_countribution","osa_d3","osa_d2","osa_d1","frontend_inv_qty","impact_level","impact_factor","issue_type","remark","doi_fe","doi_be_calc","po_cover_days","backend_inv_qty","drr_7_be","drr_7_fe_be","doi_be","doi_fe_be","po_count","units_ordered","remaining_quantity","total_amount"
lucknow-10298083,lucknow,lucknow,"767792","10298083",SuperYou Pro Fermented Yeast Protein Powder (Cold Coffee)(Pack) 500 g - Rs 1499.0,"500 g",https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1774593406383-65.png,0.04,50.98,47.06,47.06,33,High,0.00135267,WATCH,"Inventory moderate (backend 6.6d, frontend 17d), 2 open PO(s). Monitor; plan PO before DOI drops below 5d.",16.99182692307692,6.5961538461538485,20.596153846153843,1,0.151603498542274,1.9421101774042953,6.5961538461538485,191.2884615384616,2,40,40,41972.0
jaipur-10249577,jodhpur,jaipur,"696716","10249577",SuperYou Pro Fermented Yeast Protein Powder Chocolate Pack of 8 (24g protein per sachet)(Box),"288 g",https://cdn.grofers.com/da/cms-assets/cms/product/0b3c511b-e8de-47de-adc6-0d102857934d.png,0.04,42.86,42.86,42.86,109,High,0.001338,WATCH,"Inventory moderate (backend 7.2d, frontend 13.9d), 3 open PO(s). Monitor; plan PO before DOI drops below 5d.",13.928165067763059,7.1681742043551075,6.900191868433075,18,2.511099686871992,7.825869342422003,8.661543830262422,63.61754606365159,3,54,54,41542.2
dehradun-10216715,dehradun,dehradun,"649989","10216715",SuperYou Multigrain Super Masala Chips,"40 g",https://cdn.grofers.com/da/cms-assets/cms/product/223c6142-82a0-4171-be32-a6b1b37c704b.png?bg_token=color.surface.quaternary,0.1,76.19,76.19,76.19,672,High,0.00132713,WATCH,"Inventory moderate (backend 5.1d, frontend 3.2d), 4 open PO(s). Monitor; plan PO before DOI drops below 5d.",3.196614519744681,5.105323186462635,3.7674385411276594,1022,200.18321322143782,210.22240744050484,3.916483467307458,6.5671530214806495,4,792,792,20592.0
noida-10258333,delhi,noida,"708261","10258333",SuperYou Mini Choco Hazelnut Wafer Protein Bar,"200 g",https://cdn.grofers.com/da/cms-assets/cms/product/0f3d3f01-a7dc-4be2-80ab-17e11267874c.png,0.1,77.44,77.95,76.41,265,High,0.00129678,STOCK_OK_OSA_LOW,"Inventory is sufficient (backend 12.5d, frontend 36.7d) yet OSA is 76%. Likely uneven darkstore distribution or listing issue - check store-level availability with Blinkit.",36.701054040257716,12.484484484484483,0.0,56,4.4855676715843495,7.2205010708771225,8.332016428192897,71.77431107578165,0,0,0,0.0
dehradun-10176795,dehradun,dehradun,"581440","10176795",SuperYou Strawberry Creme Wafer Protein Bar(Pouch),"40 g",https://cdn.grofers.com/da/cms-assets/cms/product/a86b95b0-fb0f-40ab-a9ba-515fea3070de.png?bg_token=color.surface.quaternary,0.09,76.19,76.19,76.19,655,High,0.00128452,BE_LOW_PO_OPEN,Frontend OK (6d) but backend low (3.4d); open PO of 360 units (3.3d). Ensure PO is fulfilled before frontend runs out.,5.979859569610826,3.3592813023141836,3.286640374137248,319,94.96078812460371,109.53434480780422,4.961856328844626,10.557372849340567,2,360,360,13608.0
bareilly-10297369,shivpuri,bareilly,"766912","10297369",SuperYou Pro Fermented Yeast Protein (Chocolate)(Pack) 500 g - Rs 1499.0,"500 g",https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1774415486764-6.png,0.02,0.0,0.0,0.0,0,High,0.00127755,NO_STOCK_NO_PO,"No inventory at bareilly warehouse or darkstores and no open PO. Request Blinkit to raise a PO (no warehouse run-rate available, size from city demand).",0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
mohali-10297369,chandigarh,mohali,"766912","10297369",SuperYou Pro Fermented Yeast Protein (Chocolate)(Pack) 500 g - Rs 1499.0,"500 g",https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1774415486764-6.png,0.04,62.5,56.25,50.0,0,High,0.00127755,NO_STOCK_NO_PO,"No inventory at mohali warehouse or darkstores and no open PO. Request Blinkit to raise a PO (no warehouse run-rate available, size from city demand). OSA falling (62% -> 50%).",0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
noida-10265737,delhi,noida,"719409","10265737",SUPERYOU Assorted Wafer Protein Bar - Pack of 5 200.0 g,"200 g",https://cdn.grofers.com/da/cms-assets/cms/product/c423d7ed-abbf-490c-8c5c-6cb3f443f266.png,0.1,74.36,75.9,77.44,330,High,0.001269,WATCH,"Inventory moderate (backend 9.5d, frontend 39.7d), 2 open PO(s). Monitor; plan PO before DOI drops below 5d.",39.749045061025384,9.511412525749973,13.008778383608307,60,6.308211302744333,8.302086238634462,7.858961721851099,62.186353954884304,2,108,108,20412.0
pune-10325396,pune,pune,"1368466","10325396",SuperYou Cranberry Crunch Mega Protein Bar(Wrap) 60 g - Rs 120,"60 g",https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1785345745206-354.png,0.05,52.81,51.69,51.69,200,High,0.00126093,BE_LOW_PO_OPEN,Frontend OK (11.8d) but backend low (3.2d); open PO of 144 units (8.5d). Ensure PO is fulfilled before frontend runs out.,11.788830715532287,3.152381646242842,8.487958115183247,56,17.76434654311081,16.96521095484826,3.2666666666666666,11.343428085519923,1,144,144,12060.0
ahmedabad-10252336,surendranagar,ahmedabad,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,76,High,0.00123537,BE_LOW_PO_OPEN,Frontend OK (9.4d) but backend low (0.2d); open PO of 132 units (16.3d). Ensure PO is fulfilled before frontend runs out.,9.367569416633295,0.17596801346801347,16.269988986784142,2,11.365701985171011,8.11309707137611,0.18203587600139323,9.920955242075932,6,132,132,267867.6
mohali-10252336,solan,mohali,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,0,High,0.00123537,NO_STOCK_NO_PO,"No inventory at mohali warehouse or darkstores and no open PO. Request Blinkit to raise a PO (no warehouse run-rate available, size from city demand).",0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
bareilly-10252336,shivpuri,bareilly,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,0,High,0.00123537,NO_STOCK_NO_PO,"No inventory at bareilly warehouse or darkstores and no open PO. Request Blinkit to raise a PO (no warehouse run-rate available, size from city demand).",0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
mohali-10249574,panchkula,mohali,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,0,High,0.00123537,NO_STOCK_NO_PO,"No inventory at mohali warehouse or darkstores and no open PO. Request Blinkit to raise a PO (no warehouse run-rate available, size from city demand).",0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
manipal-10249574,manipal,manipal,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,0,High,0.00123537,NO_STOCK_NO_PO,"No inventory at manipal warehouse or darkstores and no open PO. Request Blinkit to raise a PO (no warehouse run-rate available, size from city demand).",0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
lucknow-10252336,lakhimpur,lucknow,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,124,High,0.00123537,BE_LOW_PO_OPEN,Frontend OK (10.4d) but backend low (2.3d); open PO of 84 units (7.1d). Ensure PO is fulfilled before frontend runs out.,10.434441786283893,2.3255684599296935,7.068492822966507,40,17.20009567089213,11.883721481200691,1.5379778602860288,13.221121487148714,5,84,84,170461.2
jaipur-10249574,kishangarh,jaipur,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,28,High,0.00123537,LOW_STOCK_PO_OK,Backend 0.9d / frontend 2.1d - both low. Open PO of 120 units (9.2d cover) is sufficient. Expedite PO fulfilment.,2.1377588757396446,0.910379684418146,9.161823753169905,3,3.2953283683141503,13.097828907533952,1.8175080128205128,14.413261217948719,6,120,120,243516.0
vijayawada-10252336,khammam,vijayawada,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,13,High,0.00123537,BE_LOW_NO_PO,Frontend OK (10.4d) but backend nearly dry (0d) and no open PO. Request PO now to avoid stock-out in ~10.4d.,10.392367424242424,0.0,0.0,0,0.3788567328390337,1.2509180506527044,0.0,34.31376262626263,0,0,0,0.0
jaipur-10252336,jodhpur,jaipur,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.02,42.86,0.0,0.0,64,High,0.00123537,WATCH,"Inventory moderate (backend 51.4d, frontend 7.9d), 4 open PO(s). Monitor; plan PO before DOI drops below 5d. OSA falling (43% -> 0%).",7.871142191142192,51.37997339810316,5.903356643356644,170,3.308682133460895,8.130967329242578,152.56426767676768,222.37957702020202,4,48,48,97406.4
manipal-10249574,davanagere,manipal,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,0,High,0.00123537,NO_STOCK_NO_PO,"No inventory at manipal warehouse or darkstores and no open PO. Request Blinkit to raise a PO (no warehouse run-rate available, size from city demand).",0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
bhubaneswar-10249574,berhampur,bhubaneswar,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,4,High,0.00123537,STOCK_OK_OSA_LOW,"Inventory is sufficient (backend 21.7d, frontend 16.2d) yet OSA is 0%. Likely uneven darkstore distribution or listing issue - check store-level availability with Blinkit.",16.211338141025642,21.697382478632484,48.63401442307693,11,0.5069735951252538,0.2467408899378452,21.697382478632484,29.58733974358975,1,12,12,24351.6
gorakhpur-10252336,azamgarh,gorakhpur,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,0,High,0.00123537,NO_STOCK_NO_PO,"No inventory at gorakhpur warehouse or darkstores and no open PO. Request Blinkit to raise a PO (no warehouse run-rate available, size from city demand).",0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
jammu-10249574,amritsar,jammu,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,0,High,0.00123537,NO_STOCK_NO_PO,"No inventory at jammu warehouse or darkstores and no open PO. Request Blinkit to raise a PO (no warehouse run-rate available, size from city demand).",0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
ranchi-10252336,ambikapur,ranchi,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,14,High,0.00123537,STOCK_OK_OSA_LOW,"Inventory is sufficient (backend 16.5d, frontend 21.8d) yet OSA is 0%. Likely uneven darkstore distribution or listing issue - check store-level availability with Blinkit.",21.761795033670033,16.497001262626263,0.0,5,0.303085386271227,0.6433292831928195,0.0,39.59280303030303,0,0,0,0.0
ludhiana-10252336,abohar,ludhiana,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,20,High,0.00123537,WATCH,"Inventory moderate (backend 10.6d, frontend 6.4d), 2 open PO(s). Monitor; plan PO before DOI drops below 5d.",6.3953030303030305,10.558080808080806,19.185909090909092,6,0.5682850992585506,3.127295126631761,10.558080808080806,45.751683501683495,2,60,60,121758.0
kundli-10252336,panipat,kundli,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.04,50.0,50.0,50.0,2,High,0.00123537,BE_LOW_PO_OPEN,Frontend OK (14.4d) but backend low (0d); open PO of 192 units (no-sales). Ensure PO is fulfilled before frontend runs out.,14.437625178826899,0.0,1386.0120171673823,0,0.0,0.1385269374448815,0.0,0.0,2,192,192,389625.6
bengaluru-10249574,mysore,bengaluru,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.04,50.0,50.0,50.0,30,High,0.00123537,STOCK_TRANSFER,Stock-transfer issue: backend has 348 units (24.3d) but darkstores hold 30 units (2.1d). Flag to Blinkit to push stock from warehouse to darkstores.,2.099592312172394,24.338073807380738,52.069889341875374,348,14.298584298584299,14.288488210818306,24.338073807380738,26.436183618361838,4,744,744,1509799.2
raipur-10252336,bilaspur,raipur,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.09,75.0,75.0,75.0,0,High,0.00123537,NO_STOCK_PO_OK,No inventory at raipur; open PO of 12 units (no-sales cover) exists. Expedite PO appointment/fulfilment.,0.0,0.0,999.0,0,0.0,0.0,0.0,0.0,1,12,12,24351.6
bengaluru-10252336,bengaluru,bengaluru,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.02,2.26,1.69,1.69,3,High,0.00121449,WATCH,"Inventory moderate (backend 9.8d, frontend 4.2d), 5 open PO(s). Monitor; plan PO before DOI drops below 5d.",4.2,9.799999999999999,319.20000000000005,7,0.7142857142857143,0.7142857142857142,10.37,15.47,5,228,228,462680.4
faridabad-10291036,faridabad,faridabad,"757418","10291036",SuperYou Pro Assorted Yeast Protein Powder Sachets(Box) 8 x 36 g - Rs 1099.0,"288 g",https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1772003663615-40.png,0.05,66.67,57.14,57.14,6,High,0.00120434,BE_LOW_NO_PO,Frontend OK (13.1d) but backend nearly dry (0d) and no open PO. Request PO now to avoid stock-out in ~13.1d.,13.082139510795239,0.0,0.0,0,0.052790159117507895,0.45864057595845587,0.0,56.82877358490567,0,0,0,0.0
jaipur-10291036,jodhpur,jaipur,"757418","10291036",SuperYou Pro Assorted Yeast Protein Powder Sachets(Box) 8 x 36 g - Rs 1099.0,"288 g",https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1772003663615-40.png,0.02,14.29,14.29,14.29,48,High,0.0012042,STOCK_OK_OSA_LOW,"Inventory is sufficient (backend 23.9d, frontend 12d) yet OSA is 14%. Likely uneven darkstore distribution or listing issue - check store-level availability with Blinkit.",12.02687664041995,23.861175045427014,18.040314960629924,27,1.1315452800877273,3.9910611404029464,18.190463692038495,193.8720472440945,2,72,72,55389.6
bhubaneswar-10249576,berhampur,bhubaneswar,"696715","10249576",SuperYou Pro Fermented Yeast Protein Powder Unflavored 1 kg (24g protein per scoop),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/f2f4c9dc-8c1c-462e-8bb9-f056c076e95d.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,0.0,4,High,0.00119275,BE_LOW_PO_OPEN,Frontend OK (5.9d) but backend low (3.6d); open PO of 12 units (17.8d). Ensure PO is fulfilled before frontend runs out.,5.939425587467363,3.559442993907745,17.81827676240209,4,1.1237713335615436,0.6734657991911377,3.559442993907745,7.11888598781549,1,12,12,23511.6
jaipur-10216715,jodhpur,jaipur,"649989","10216715",SuperYou Multigrain Super Masala Chips,"40 g",https://cdn.grofers.com/da/cms-assets/cms/product/223c6142-82a0-4171-be32-a6b1b37c704b.png?bg_token=color.surface.quaternary,0.04,42.86,42.86,42.86,1451,High,0.00118825,LOW_STOCK_PO_SHORT,Backend 2d / frontend 3.5d - both low. Open PO of 1728 units covers only 4.2d. Expedite fulfilment and request additional PO.,3.517597176877733,2.0127489833034233,4.189116417398155,784,389.51702696342215,412.49748821095176,2.791839936746363,6.579938484277751,6,1728,1728,44928.0
dehradun-10249574,dehradun,dehradun,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.02,0.0,0.0,4.76,2,High,0.00117656,WATCH,"Inventory moderate (backend 7.1d, frontend 7.5d), 3 open PO(s). Monitor; plan PO before DOI drops below 5d.",7.482156065088758,7.100961538461539,134.67880917159763,1,0.14082599864590384,0.26730263076599897,0.0,0.0,3,36,36,73054.8
mohali-10291036,chandigarh,mohali,"757418","10291036",SuperYou Pro Assorted Yeast Protein Powder Sachets(Box) 8 x 36 g - Rs 1099.0,"288 g",https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1772003663615-40.png,0.03,37.5,37.5,37.5,0,High,0.00117081,NO_STOCK_NO_PO,"No inventory at mohali warehouse or darkstores and no open PO. Request Blinkit to raise a PO (no warehouse run-rate available, size from city demand).",0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
guwahati-10252336,guwahati,guwahati,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.04,52.63,52.63,52.63,22,High,0.00117039,STOCK_OK_OSA_LOW,"Inventory is sufficient (backend 68.4d, frontend 19.5d) yet OSA is 53%. Likely uneven darkstore distribution or listing issue - check store-level availability with Blinkit.",19.541203703703705,68.36357323232323,0.0,37,0.5412239040557625,1.125826245587434,18.47664141414141,59.12525252525252,0,0,0,0.0
dehradun-10249576,dehradun,dehradun,"696715","10249576",SuperYou Pro Fermented Yeast Protein Powder Unflavored 1 kg (24g protein per scoop),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/f2f4c9dc-8c1c-462e-8bb9-f056c076e95d.png?bg_token=color.surface.quaternary,0.02,4.76,4.76,4.76,15,High,0.00113598,BE_LOW_NO_PO,Frontend OK (44.5d) but backend nearly dry (4.2d) and no open PO. Request PO now to avoid stock-out in ~44.5d.,44.545691906005224,4.15268349289237,0.0,2,0.48161628581209004,0.33673289959556885,4.15268349289237,31.145126196692775,0,0,0,0.0
jaipur-10176797,jodhpur,jaipur,"581442","10176797",SuperYou Chocolate Wafer Protein Bar(Pouch),"40 g",https://cdn.grofers.com/da/cms-assets/cms/product/eb2ee9f1-e45c-42a8-a4f0-f265305bcdba.png?bg_token=color.surface.quaternary,0.03,42.86,42.86,42.86,811,High,0.00112494,LOW_STOCK_PO_SHORT,Backend 3d / frontend 3d - both low. Open PO of 1440 units covers only 5.4d. Expedite fulfilment and request additional PO.,3.0371329890120413,3.019809702879088,5.392689894176744,606,200.67489664075168,267.028148893741,2.553733259195559,6.412648297687834,5,1440,1440,54432.0
ludhiana-10249578,jalandhar,ludhiana,"696717","10249578",SuperYou Pro Fermented Yeast Protein Powder Coffee Pack of 8 (24g protein per sachet)(Box),"288 g",https://cdn.grofers.com/da/cms-assets/cms/product/9b35537d-2637-423e-b63c-8d14c11d9875.png,0.05,60.0,60.0,60.0,53,High,0.00112397,BE_LOW_PO_OPEN,Frontend OK (8.8d) but backend low (0d); open PO of 168 units (27.8d). Ensure PO is fulfilled before frontend runs out.,8.77608781306746,0.0,27.818542501798746,0,0.13579929694888937,6.039137384323321,0.0,390.2818438003221,2,168,168,129242.4
varanasi-10249574,prayagraj,varanasi,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.02,18.18,0.0,9.09,6,High,0.00112307,BE_LOW_PO_OPEN,Frontend OK (8.1d) but backend low (0d); open PO of 36 units (48.6d). Ensure PO is fulfilled before frontend runs out.,8.10566907051282,0.0,48.63401442307692,0,0.0,0.7402226698135357,0.0,0.0,2,36,36,73054.8
jaipur-10298083,jaipur,jaipur,"767792","10298083",SuperYou Pro Fermented Yeast Protein Powder (Cold Coffee)(Pack) 500 g - Rs 1499.0,"500 g",https://cdn.grofers.com/da/cms-assets/cms/product/rc-upload-1774593406383-65.png,0.03,41.86,39.53,41.86,29,High,0.00111415,STOCK_OK_OSA_LOW,"Inventory is sufficient (backend 42.9d, frontend 47.8d) yet OSA is 42%. Likely uneven darkstore distribution or listing issue - check store-level availability with Blinkit.",47.78307692307691,42.875000000000014,98.86153846153843,13,0.303206997084548,0.6069094304388424,42.875000000000014,65.96153846153848,2,60,60,62958.0
ludhiana-10249578,ludhiana,ludhiana,"696717","10249578",SuperYou Pro Fermented Yeast Protein Powder Coffee Pack of 8 (24g protein per sachet)(Box),"288 g",https://cdn.grofers.com/da/cms-assets/cms/product/9b35537d-2637-423e-b63c-8d14c11d9875.png,0.04,60.0,60.0,53.33,53,High,0.00109283,BE_LOW_PO_OPEN,Frontend OK (8.8d) but backend low (0d); open PO of 168 units (27.8d). Ensure PO is fulfilled before frontend runs out.,8.77608781306746,0.0,27.818542501798746,0,0.13579929694888937,6.039137384323321,0.0,390.2818438003221,2,168,168,129242.4
nagpur-10249574,jabalpur,nagpur,"696713","10249574",SuperYou Pro Fermented Yeast Protein Powder Chocolate 1 kg (24g protein per scoop)(Pouch),"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/1d6c1dfb-649a-4fd5-8f61-38b58f2568d4.png?bg_token=color.surface.quaternary,0.02,12.5,12.5,12.5,105,High,0.00108095,LOW_STOCK_PO_OK,Backend 1.6d / frontend 2.8d - both low. Open PO of 564 units (15d cover) is sufficient. Expedite PO fulfilment.,2.7950583001768345,1.618057642227564,15.013456012378427,70,43.26174678402167,37.566300493036934,1.618057642227564,4.04514410556891,4,564,564,1144525.2
visakhapatnam-10252336,visakhapatnam,visakhapatnam,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.02,14.29,14.29,14.29,6,High,0.00105883,BE_LOW_NO_PO,Frontend OK (8d) but backend nearly dry (2d) and no open PO. Request PO now to avoid stock-out in ~8d.,7.994128787878788,1.9796401515151516,0.0,1,0.5051423104520449,0.7505508303916226,1.9796401515151516,13.85748106060606,0,0,0,0.0
ahmedabad-10252336,rajkot,ahmedabad,"700334","10252336",SuperYou Pro Fermented Yeast Protein- Coffee | 24g Protein Per Scoop 1.0 KILOGRAM,"1000 g",https://cdn.grofers.com/da/cms-assets/cms/product/86025951-c6d2-46e6-8dd2-3154bdfed892.png?bg_token=color.surface.quaternary,0.06,85.71,71.43,71.43,76,High,0.00105883,BE_LOW_PO_OPEN,Frontend OK (9.4d) but backend low (0.2d); open PO of 132 units (16.3d). Ensure PO is fulfilled before frontend runs out. OSA falling (86% -> 71%).,9.367569416633295,0.17596801346801347,16.269988986784142,2,11.365701985171011,8.11309707137611,0.18203587600139323,9.920955242075932,6,132,132,267867.6
mohali-10249577,chandigarh,mohali,"696716","10249577",SuperYou Pro Fermented Yeast Protein Powder Chocolate Pack of 8 (24g protein per sachet)(Box),"288 g",https://cdn.grofers.com/da/cms-assets/cms/product/0b3c511b-e8de-47de-adc6-0d102857934d.png,0.07,81.25,75.0,75.0,0,High,0.00105373,NO_STOCK_NO_PO,"No inventory at mohali warehouse or darkstores and no open PO. Request Blinkit to raise a PO (no warehouse run-rate available, size from city demand).",0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
jammu-10216715,amritsar,jammu,"649989","10216715",SuperYou Multigrain Super Masala Chips,"40 g",https://cdn.grofers.com/da/cms-assets/cms/product/223c6142-82a0-4171-be32-a6b1b37c704b.png?bg_token=color.surface.quaternary,0.04,54.55,54.55,54.55,0,High,0.00105361,NO_STOCK_NO_PO,"No inventory at jammu warehouse or darkstores and no open PO. Request Blinkit to raise a PO (no warehouse run-rate available, size from city demand).",0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
